id,batch_id,event_type,target_temperature_c,target_stirrer_rpm,target_shake_speed_cpm,reason,created_at,previous_hash,event_hash
13604,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:59.353636453+00:00,,
13603,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:57.301705970+00:00,,
13602,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:55.244965221+00:00,,
13601,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:53.203196119+00:00,,
13600,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:51.153929321+00:00,,
13599,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:49.111957229+00:00,,
13598,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:47.071663916+00:00,,
13597,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:44.984352585+00:00,,
13596,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:42.789531201+00:00,,
13595,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:40.740360938+00:00,,
13594,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:38.662176828+00:00,,
13593,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:36.589846185+00:00,,
13592,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:34.482679780+00:00,,
13591,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:32.405587033+00:00,,
13590,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:30.302834617+00:00,,
13589,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:28.010840691+00:00,,
13588,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:25.807837314+00:00,,
13587,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:23.764164724+00:00,,
13586,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:21.703272264+00:00,,
13585,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:19.662657628+00:00,,
13584,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:17.604212713+00:00,,
13583,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:15.553226096+00:00,,
13582,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:13.515404815+00:00,,
13581,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:11.474595018+00:00,,
13580,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:09.405455002+00:00,,
13579,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:07.357525508+00:00,,
13578,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:05.321568621+00:00,,
13577,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:02.713727540+00:00,,
13576,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:52:00.673607967+00:00,,
13575,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:58.612480107+00:00,,
13574,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:56.572356013+00:00,,
13573,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:54.531412522+00:00,,
13572,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:52.465594143+00:00,,
13571,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:50.422952070+00:00,,
13570,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:48.380868965+00:00,,
13569,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:46.338411459+00:00,,
13568,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:44.268560322+00:00,,
13567,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:42.225850135+00:00,,
13566,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:40.194825933+00:00,,
13565,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:38.151508882+00:00,,
13564,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:36.109538505+00:00,,
13563,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:34.067301903+00:00,,
13562,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:32.026117111+00:00,,
13561,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:29.967901244+00:00,,
13560,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:27.917413657+00:00,,
13559,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:25.877061183+00:00,,
13558,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:23.835378064+00:00,,
13557,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:21.798273810+00:00,,
13556,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:19.759956468+00:00,,
13555,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:17.716224575+00:00,,
13554,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:15.628211265+00:00,,
13553,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:13.546278861+00:00,,
13552,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:11.412657988+00:00,,
13551,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:09.088298502+00:00,,
13550,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:07.046673710+00:00,,
13549,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:05.003640484+00:00,,
13548,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:02.941843675+00:00,,
13547,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:51:00.879968135+00:00,,
13546,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:58.839223576+00:00,,
13545,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:56.781160073+00:00,,
13544,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:54.737757469+00:00,,
13543,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:52.699393715+00:00,,
13542,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:50.637899718+00:00,,
13541,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:48.574083813+00:00,,
13540,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:46.531534953+00:00,,
13539,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:44.488228460+00:00,,
13538,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:41.930388761+00:00,,
13537,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:39.620152414+00:00,,
13536,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:37.579042869+00:00,,
13535,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:35.542919177+00:00,,
13534,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:33.500816695+00:00,,
13533,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:31.441659143+00:00,,
13532,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:29.404602311+00:00,,
13531,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:27.364000117+00:00,,
13530,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:25.320765627+00:00,,
13529,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:23.279827861+00:00,,
13528,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:21.236695644+00:00,,
13527,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:19.188413111+00:00,,
13526,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:17.140310511+00:00,,
13525,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:15.097643949+00:00,,
13524,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:13.048659583+00:00,,
13523,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:10.990336071+00:00,,
13522,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:08.951270721+00:00,,
13521,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:06.919056479+00:00,,
13520,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:04.877557496+00:00,,
13519,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:02.829558317+00:00,,
13518,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:50:00.765117383+00:00,,
13517,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:58.728320816+00:00,,
13516,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:56.681582799+00:00,,
13515,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:54.640408441+00:00,,
13514,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:52.597187041+00:00,,
13513,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:50.557273055+00:00,,
13512,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:48.501631826+00:00,,
13511,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:46.461681585+00:00,,
13510,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:44.419715594+00:00,,
13509,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:42.359276627+00:00,,
13508,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:40.305128626+00:00,,
13507,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:38.263518175+00:00,,
13506,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:36.214123385+00:00,,
13505,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:34.173050530+00:00,,
13504,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:32.134599672+00:00,,
13503,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:30.086730378+00:00,,
13502,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:28.045226231+00:00,,
13501,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:25.993996152+00:00,,
13500,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:23.343183645+00:00,,
13499,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:21.000811650+00:00,,
13498,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:18.926966478+00:00,,
13497,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:16.874664242+00:00,,
13496,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:14.827441391+00:00,,
13495,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:12.789782662+00:00,,
13494,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:10.735995527+00:00,,
13493,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:08.687117500+00:00,,
13492,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:06.645630632+00:00,,
13491,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:04.598261757+00:00,,
13490,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:02.549914774+00:00,,
13489,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:49:00.508946046+00:00,,
13488,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:48:58.453966800+00:00,,
13487,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:48:56.417538840+00:00,,
13486,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:48:54.380651547+00:00,,
13485,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:48:52.326876125+00:00,,
